"country","province","date","actual_cases"
"Malaysia",NA,2020-03-02,29
"Malaysia",NA,2020-03-03,36
"Malaysia",NA,2020-03-04,50
"Malaysia",NA,2020-03-05,50
"Malaysia",NA,2020-03-06,83
"Malaysia",NA,2020-03-07,93
"Malaysia",NA,2020-03-08,99
"Malaysia",NA,2020-03-09,117
"Malaysia",NA,2020-03-10,129
"Malaysia",NA,2020-03-11,149
"Malaysia",NA,2020-03-12,149
"Malaysia",NA,2020-03-13,197
"Malaysia",NA,2020-03-14,238
"Malaysia",NA,2020-03-15,428
"Malaysia",NA,2020-03-16,566
"Malaysia",NA,2020-03-17,673
"Malaysia",NA,2020-03-18,790
"Malaysia",NA,2020-03-19,900
"Malaysia",NA,2020-03-20,1030
"Malaysia",NA,2020-03-21,1183
"Malaysia",NA,2020-03-22,1306
"Malaysia",NA,2020-03-23,1518
"Malaysia",NA,2020-03-24,1624
"Malaysia",NA,2020-03-25,1796
"Malaysia",NA,2020-03-26,2031
"Malaysia",NA,2020-03-27,2161
"Malaysia",NA,2020-03-28,2320
"Malaysia",NA,2020-03-29,2470
"Malaysia",NA,2020-03-30,2626
"Malaysia",NA,2020-03-31,2766
"Maldives",NA,2020-01-22,0
"Maldives",NA,2020-01-23,0
"Maldives",NA,2020-01-24,0
"Maldives",NA,2020-01-25,0
"Maldives",NA,2020-01-26,0
"Maldives",NA,2020-01-27,0
"Maldives",NA,2020-01-28,0
"Maldives",NA,2020-01-29,0
"Maldives",NA,2020-01-30,0
"Maldives",NA,2020-01-31,0
"Maldives",NA,2020-02-01,0
"Maldives",NA,2020-02-02,0
"Maldives",NA,2020-02-03,0
"Maldives",NA,2020-02-04,0
"Maldives",NA,2020-02-05,0
"Maldives",NA,2020-02-06,0
"Maldives",NA,2020-02-07,0
"Maldives",NA,2020-02-08,0
"Maldives",NA,2020-02-09,0
"Maldives",NA,2020-02-10,0
"Maldives",NA,2020-02-11,0
"Maldives",NA,2020-02-12,0
"Maldives",NA,2020-02-13,0
"Maldives",NA,2020-02-14,0
"Maldives",NA,2020-02-15,0
"Maldives",NA,2020-02-16,0
"Maldives",NA,2020-02-17,0
"Maldives",NA,2020-02-18,0
"Maldives",NA,2020-02-19,0
"Maldives",NA,2020-02-20,0
"Maldives",NA,2020-02-21,0
"Maldives",NA,2020-02-22,0
"Maldives",NA,2020-02-23,0
"Maldives",NA,2020-02-24,0
"Maldives",NA,2020-02-25,0
"Maldives",NA,2020-02-26,0
"Maldives",NA,2020-02-27,0
"Maldives",NA,2020-02-28,0
"Maldives",NA,2020-02-29,0
"Maldives",NA,2020-03-01,0
"Maldives",NA,2020-03-02,0
"Maldives",NA,2020-03-03,0
"Maldives",NA,2020-03-04,0
"Maldives",NA,2020-03-05,0
"Maldives",NA,2020-03-06,0
"Maldives",NA,2020-03-07,0
"Maldives",NA,2020-03-08,4
"Maldives",NA,2020-03-09,4
"Maldives",NA,2020-03-10,6
"Maldives",NA,2020-03-11,8
"Maldives",NA,2020-03-12,8
"Maldives",NA,2020-03-13,9
"Maldives",NA,2020-03-14,10
"Maldives",NA,2020-03-15,13
"Maldives",NA,2020-03-16,13
"Maldives",NA,2020-03-17,13
"Maldives",NA,2020-03-18,13
"Maldives",NA,2020-03-19,13
"Maldives",NA,2020-03-20,13
"Maldives",NA,2020-03-21,13
"Maldives",NA,2020-03-22,13
"Maldives",NA,2020-03-23,13
"Maldives",NA,2020-03-24,13
"Maldives",NA,2020-03-25,13
"Maldives",NA,2020-03-26,13
"Maldives",NA,2020-03-27,16
"Maldives",NA,2020-03-28,16
"Maldives",NA,2020-03-29,17
"Maldives",NA,2020-03-30,17
"Maldives",NA,2020-03-31,18
"Malta",NA,2020-01-22,0
"Malta",NA,2020-01-23,0
"Malta",NA,2020-01-24,0
"Malta",NA,2020-01-25,0
"Malta",NA,2020-01-26,0
"Malta",NA,2020-01-27,0
"Malta",NA,2020-01-28,0
"Malta",NA,2020-01-29,0
"Malta",NA,2020-01-30,0
"Malta",NA,2020-01-31,0
"Malta",NA,2020-02-01,0
"Malta",NA,2020-02-02,0
"Malta",NA,2020-02-03,0
"Malta",NA,2020-02-04,0
"Malta",NA,2020-02-05,0
"Malta",NA,2020-02-06,0
"Malta",NA,2020-02-07,0
"Malta",NA,2020-02-08,0
"Malta",NA,2020-02-09,0
"Malta",NA,2020-02-10,0
"Malta",NA,2020-02-11,0
"Malta",NA,2020-02-12,0
"Malta",NA,2020-02-13,0
"Malta",NA,2020-02-14,0
"Malta",NA,2020-02-15,0
"Malta",NA,2020-02-16,0
"Malta",NA,2020-02-17,0
"Malta",NA,2020-02-18,0
"Malta",NA,2020-02-19,0
"Malta",NA,2020-02-20,0
"Malta",NA,2020-02-21,0
"Malta",NA,2020-02-22,0
"Malta",NA,2020-02-23,0
"Malta",NA,2020-02-24,0
"Malta",NA,2020-02-25,0
"Malta",NA,2020-02-26,0
"Malta",NA,2020-02-27,0
"Malta",NA,2020-02-28,0
"Malta",NA,2020-02-29,0
"Malta",NA,2020-03-01,0
"Malta",NA,2020-03-02,0
"Malta",NA,2020-03-03,0
"Malta",NA,2020-03-04,0
"Malta",NA,2020-03-05,0
"Malta",NA,2020-03-06,0
"Malta",NA,2020-03-07,3
"Malta",NA,2020-03-08,3
"Malta",NA,2020-03-09,3
"Malta",NA,2020-03-10,5
"Malta",NA,2020-03-11,6
"Malta",NA,2020-03-12,6
"Malta",NA,2020-03-13,12
"Malta",NA,2020-03-14,18
"Malta",NA,2020-03-15,21
"Malta",NA,2020-03-16,30
"Malta",NA,2020-03-17,38
"Malta",NA,2020-03-18,38
"Malta",NA,2020-03-19,53
"Malta",NA,2020-03-20,64
"Malta",NA,2020-03-21,73
"Malta",NA,2020-03-22,90
"Malta",NA,2020-03-23,107
"Malta",NA,2020-03-24,110
"Malta",NA,2020-03-25,129
"Malta",NA,2020-03-26,134
"Malta",NA,2020-03-27,139
"Malta",NA,2020-03-28,149
"Malta",NA,2020-03-29,151
"Malta",NA,2020-03-30,156
"Malta",NA,2020-03-31,169
"Mauritania",NA,2020-01-22,0
"Mauritania",NA,2020-01-23,0
"Mauritania",NA,2020-01-24,0
"Mauritania",NA,2020-01-25,0
"Mauritania",NA,2020-01-26,0
"Mauritania",NA,2020-01-27,0
"Mauritania",NA,2020-01-28,0
"Mauritania",NA,2020-01-29,0
"Mauritania",NA,2020-01-30,0
"Mauritania",NA,2020-01-31,0
"Mauritania",NA,2020-02-01,0
"Mauritania",NA,2020-02-02,0
"Mauritania",NA,2020-02-03,0
"Mauritania",NA,2020-02-04,0
"Mauritania",NA,2020-02-05,0
"Mauritania",NA,2020-02-06,0
"Mauritania",NA,2020-02-07,0
"Mauritania",NA,2020-02-08,0
"Mauritania",NA,2020-02-09,0
"Mauritania",NA,2020-02-10,0
"Mauritania",NA,2020-02-11,0
"Mauritania",NA,2020-02-12,0
"Mauritania",NA,2020-02-13,0
"Mauritania",NA,2020-02-14,0
"Mauritania",NA,2020-02-15,0
"Mauritania",NA,2020-02-16,0
"Mauritania",NA,2020-02-17,0
"Mauritania",NA,2020-02-18,0
"Mauritania",NA,2020-02-19,0
"Mauritania",NA,2020-02-20,0
"Mauritania",NA,2020-02-21,0
"Mauritania",NA,2020-02-22,0
"Mauritania",NA,2020-02-23,0
"Mauritania",NA,2020-02-24,0
"Mauritania",NA,2020-02-25,0
"Mauritania",NA,2020-02-26,0
"Mauritania",NA,2020-02-27,0
"Mauritania",NA,2020-02-28,0
"Mauritania",NA,2020-02-29,0
"Mauritania",NA,2020-03-01,0
"Mauritania",NA,2020-03-02,0
"Mauritania",NA,2020-03-03,0
"Mauritania",NA,2020-03-04,0
"Mauritania",NA,2020-03-05,0
"Mauritania",NA,2020-03-06,0
"Mauritania",NA,2020-03-07,0
"Mauritania",NA,2020-03-08,0
"Mauritania",NA,2020-03-09,0
"Mauritania",NA,2020-03-10,0
"Mauritania",NA,2020-03-11,0
"Mauritania",NA,2020-03-12,0
"Mauritania",NA,2020-03-13,0
"Mauritania",NA,2020-03-14,1
"Mauritania",NA,2020-03-15,1
"Mauritania",NA,2020-03-16,1
"Mauritania",NA,2020-03-17,1
"Mauritania",NA,2020-03-18,1
"Mauritania",NA,2020-03-19,2
"Mauritania",NA,2020-03-20,2
"Mauritania",NA,2020-03-21,2
"Mauritania",NA,2020-03-22,2
"Mauritania",NA,2020-03-23,2
"Mauritania",NA,2020-03-24,2
"Mauritania",NA,2020-03-25,2
"Mauritania",NA,2020-03-26,3
"Mauritania",NA,2020-03-27,3
"Mauritania",NA,2020-03-28,5
"Mauritania",NA,2020-03-29,5
"Mauritania",NA,2020-03-30,5
"Mauritania",NA,2020-03-31,6
"Mauritius",NA,2020-01-22,0
"Mauritius",NA,2020-01-23,0
"Mauritius",NA,2020-01-24,0
"Mauritius",NA,2020-01-25,0
"Mauritius",NA,2020-01-26,0
"Mauritius",NA,2020-01-27,0
"Mauritius",NA,2020-01-28,0
"Mauritius",NA,2020-01-29,0
"Mauritius",NA,2020-01-30,0
"Mauritius",NA,2020-01-31,0
"Mauritius",NA,2020-02-01,0
"Mauritius",NA,2020-02-02,0
"Mauritius",NA,2020-02-03,0
"Mauritius",NA,2020-02-04,0
"Mauritius",NA,2020-02-05,0
"Mauritius",NA,2020-02-06,0
"Mauritius",NA,2020-02-07,0
"Mauritius",NA,2020-02-08,0
"Mauritius",NA,2020-02-09,0
"Mauritius",NA,2020-02-10,0
"Mauritius",NA,2020-02-11,0
"Mauritius",NA,2020-02-12,0
"Mauritius",NA,2020-02-13,0
"Mauritius",NA,2020-02-14,0
"Mauritius",NA,2020-02-15,0
"Mauritius",NA,2020-02-16,0
"Mauritius",NA,2020-02-17,0
"Mauritius",NA,2020-02-18,0
"Mauritius",NA,2020-02-19,0
"Mauritius",NA,2020-02-20,0
"Mauritius",NA,2020-02-21,0
"Mauritius",NA,2020-02-22,0
"Mauritius",NA,2020-02-23,0
"Mauritius",NA,2020-02-24,0
"Mauritius",NA,2020-02-25,0
"Mauritius",NA,2020-02-26,0
"Mauritius",NA,2020-02-27,0
"Mauritius",NA,2020-02-28,0
"Mauritius",NA,2020-02-29,0
"Mauritius",NA,2020-03-01,0
"Mauritius",NA,2020-03-02,0
"Mauritius",NA,2020-03-03,0
"Mauritius",NA,2020-03-04,0
"Mauritius",NA,2020-03-05,0
"Mauritius",NA,2020-03-06,0
"Mauritius",NA,2020-03-07,0
"Mauritius",NA,2020-03-08,0
"Mauritius",NA,2020-03-09,0
"Mauritius",NA,2020-03-10,0
"Mauritius",NA,2020-03-11,0
"Mauritius",NA,2020-03-12,0
"Mauritius",NA,2020-03-13,0
"Mauritius",NA,2020-03-14,0
"Mauritius",NA,2020-03-15,0
"Mauritius",NA,2020-03-16,0
"Mauritius",NA,2020-03-17,0
"Mauritius",NA,2020-03-18,3
"Mauritius",NA,2020-03-19,3
"Mauritius",NA,2020-03-20,12
"Mauritius",NA,2020-03-21,14
"Mauritius",NA,2020-03-22,28
"Mauritius",NA,2020-03-23,36
"Mauritius",NA,2020-03-24,42
"Mauritius",NA,2020-03-25,48
"Mauritius",NA,2020-03-26,81
"Mauritius",NA,2020-03-27,94
"Mauritius",NA,2020-03-28,102
"Mauritius",NA,2020-03-29,107
"Mauritius",NA,2020-03-30,128
"Mauritius",NA,2020-03-31,143
"Mexico",NA,2020-01-22,0
"Mexico",NA,2020-01-23,0
"Mexico",NA,2020-01-24,0
"Mexico",NA,2020-01-25,0
"Mexico",NA,2020-01-26,0
"Mexico",NA,2020-01-27,0
"Mexico",NA,2020-01-28,0
"Mexico",NA,2020-01-29,0
"Mexico",NA,2020-01-30,0
"Mexico",NA,2020-01-31,0
"Mexico",NA,2020-02-01,0
"Mexico",NA,2020-02-02,0
"Mexico",NA,2020-02-03,0
"Mexico",NA,2020-02-04,0
"Mexico",NA,2020-02-05,0
"Mexico",NA,2020-02-06,0
"Mexico",NA,2020-02-07,0
"Mexico",NA,2020-02-08,0
"Mexico",NA,2020-02-09,0
"Mexico",NA,2020-02-10,0
"Mexico",NA,2020-02-11,0
"Mexico",NA,2020-02-12,0
"Mexico",NA,2020-02-13,0
"Mexico",NA,2020-02-14,0
"Mexico",NA,2020-02-15,0
"Mexico",NA,2020-02-16,0
"Mexico",NA,2020-02-17,0
"Mexico",NA,2020-02-18,0
"Mexico",NA,2020-02-19,0
"Mexico",NA,2020-02-20,0
"Mexico",NA,2020-02-21,0
"Mexico",NA,2020-02-22,0
"Mexico",NA,2020-02-23,0
"Mexico",NA,2020-02-24,0
"Mexico",NA,2020-02-25,0
"Mexico",NA,2020-02-26,0
"Mexico",NA,2020-02-27,0
"Mexico",NA,2020-02-28,1
"Mexico",NA,2020-02-29,4
"Mexico",NA,2020-03-01,5
"Mexico",NA,2020-03-02,5
"Mexico",NA,2020-03-03,5
"Mexico",NA,2020-03-04,5
"Mexico",NA,2020-03-05,5
"Mexico",NA,2020-03-06,6
"Mexico",NA,2020-03-07,6
"Mexico",NA,2020-03-08,7
"Mexico",NA,2020-03-09,7
"Mexico",NA,2020-03-10,7
"Mexico",NA,2020-03-11,8
"Mexico",NA,2020-03-12,12
"Mexico",NA,2020-03-13,12
"Mexico",NA,2020-03-14,26
"Mexico",NA,2020-03-15,41
"Mexico",NA,2020-03-16,53
"Mexico",NA,2020-03-17,82
"Mexico",NA,2020-03-18,93
"Mexico",NA,2020-03-19,118
"Mexico",NA,2020-03-20,164
"Mexico",NA,2020-03-21,203
"Mexico",NA,2020-03-22,251
"Mexico",NA,2020-03-23,316
"Mexico",NA,2020-03-24,367
"Mexico",NA,2020-03-25,405
"Mexico",NA,2020-03-26,475
"Mexico",NA,2020-03-27,585
"Mexico",NA,2020-03-28,717
"Mexico",NA,2020-03-29,848
"Mexico",NA,2020-03-30,993
"Mexico",NA,2020-03-31,1094
"Moldova, Republic of",NA,2020-01-22,0
"Moldova, Republic of",NA,2020-01-23,0
"Moldova, Republic of",NA,2020-01-24,0
"Moldova, Republic of",NA,2020-01-25,0
"Moldova, Republic of",NA,2020-01-26,0
"Moldova, Republic of",NA,2020-01-27,0
"Moldova, Republic of",NA,2020-01-28,0
"Moldova, Republic of",NA,2020-01-29,0
"Moldova, Republic of",NA,2020-01-30,0
"Moldova, Republic of",NA,2020-01-31,0
"Moldova, Republic of",NA,2020-02-01,0
"Moldova, Republic of",NA,2020-02-02,0
"Moldova, Republic of",NA,2020-02-03,0
"Moldova, Republic of",NA,2020-02-04,0
"Moldova, Republic of",NA,2020-02-05,0
"Moldova, Republic of",NA,2020-02-06,0
"Moldova, Republic of",NA,2020-02-07,0
"Moldova, Republic of",NA,2020-02-08,0
"Moldova, Republic of",NA,2020-02-09,0
"Moldova, Republic of",NA,2020-02-10,0
"Moldova, Republic of",NA,2020-02-11,0
"Moldova, Republic of",NA,2020-02-12,0
"Moldova, Republic of",NA,2020-02-13,0
"Moldova, Republic of",NA,2020-02-14,0
"Moldova, Republic of",NA,2020-02-15,0
"Moldova, Republic of",NA,2020-02-16,0
"Moldova, Republic of",NA,2020-02-17,0
"Moldova, Republic of",NA,2020-02-18,0
"Moldova, Republic of",NA,2020-02-19,0
"Moldova, Republic of",NA,2020-02-20,0
"Moldova, Republic of",NA,2020-02-21,0
"Moldova, Republic of",NA,2020-02-22,0
"Moldova, Republic of",NA,2020-02-23,0
"Moldova, Republic of",NA,2020-02-24,0
"Moldova, Republic of",NA,2020-02-25,0
"Moldova, Republic of",NA,2020-02-26,0
"Moldova, Republic of",NA,2020-02-27,0
"Moldova, Republic of",NA,2020-02-28,0
"Moldova, Republic of",NA,2020-02-29,0
"Moldova, Republic of",NA,2020-03-01,0
"Moldova, Republic of",NA,2020-03-02,0
"Moldova, Republic of",NA,2020-03-03,0
"Moldova, Republic of",NA,2020-03-04,0
"Moldova, Republic of",NA,2020-03-05,0
"Moldova, Republic of",NA,2020-03-06,0
"Moldova, Republic of",NA,2020-03-07,0
"Moldova, Republic of",NA,2020-03-08,1
"Moldova, Republic of",NA,2020-03-09,1
"Moldova, Republic of",NA,2020-03-10,3
"Moldova, Republic of",NA,2020-03-11,3
"Moldova, Republic of",NA,2020-03-12,3
"Moldova, Republic of",NA,2020-03-13,6
"Moldova, Republic of",NA,2020-03-14,12
"Moldova, Republic of",NA,2020-03-15,23
"Moldova, Republic of",NA,2020-03-16,23
"Moldova, Republic of",NA,2020-03-17,30
"Moldova, Republic of",NA,2020-03-18,30
"Moldova, Republic of",NA,2020-03-19,49
"Moldova, Republic of",NA,2020-03-20,66
"Moldova, Republic of",NA,2020-03-21,80
"Moldova, Republic of",NA,2020-03-22,94
"Moldova, Republic of",NA,2020-03-23,109
"Moldova, Republic of",NA,2020-03-24,125
"Moldova, Republic of",NA,2020-03-25,149
"Moldova, Republic of",NA,2020-03-26,177
"Moldova, Republic of",NA,2020-03-27,199
"Moldova, Republic of",NA,2020-03-28,231
"Moldova, Republic of",NA,2020-03-29,263
"Moldova, Republic of",NA,2020-03-30,298
"Moldova, Republic of",NA,2020-03-31,353
"Monaco",NA,2020-01-22,0
"Monaco",NA,2020-01-23,0
"Monaco",NA,2020-01-24,0
"Monaco",NA,2020-01-25,0
"Monaco",NA,2020-01-26,0
"Monaco",NA,2020-01-27,0
"Monaco",NA,2020-01-28,0
"Monaco",NA,2020-01-29,0
"Monaco",NA,2020-01-30,0
"Monaco",NA,2020-01-31,0
"Monaco",NA,2020-02-01,0
"Monaco",NA,2020-02-02,0
"Monaco",NA,2020-02-03,0
"Monaco",NA,2020-02-04,0
"Monaco",NA,2020-02-05,0
"Monaco",NA,2020-02-06,0
"Monaco",NA,2020-02-07,0
"Monaco",NA,2020-02-08,0
"Monaco",NA,2020-02-09,0
"Monaco",NA,2020-02-10,0
"Monaco",NA,2020-02-11,0
"Monaco",NA,2020-02-12,0
"Monaco",NA,2020-02-13,0
"Monaco",NA,2020-02-14,0
"Monaco",NA,2020-02-15,0
"Monaco",NA,2020-02-16,0
"Monaco",NA,2020-02-17,0
"Monaco",NA,2020-02-18,0
"Monaco",NA,2020-02-19,0
"Monaco",NA,2020-02-20,0
"Monaco",NA,2020-02-21,0
"Monaco",NA,2020-02-22,0
"Monaco",NA,2020-02-23,0
"Monaco",NA,2020-02-24,0
"Monaco",NA,2020-02-25,0
"Monaco",NA,2020-02-26,0
"Monaco",NA,2020-02-27,0
"Monaco",NA,2020-02-28,0
"Monaco",NA,2020-02-29,1
"Monaco",NA,2020-03-01,1
"Monaco",NA,2020-03-02,1
"Monaco",NA,2020-03-03,1
"Monaco",NA,2020-03-04,1
"Monaco",NA,2020-03-05,1
"Monaco",NA,2020-03-06,1
"Monaco",NA,2020-03-07,1
"Monaco",NA,2020-03-08,1
"Monaco",NA,2020-03-09,1
"Monaco",NA,2020-03-10,1
"Monaco",NA,2020-03-11,1
"Monaco",NA,2020-03-12,2
"Monaco",NA,2020-03-13,2
"Monaco",NA,2020-03-14,2
"Monaco",NA,2020-03-15,2
"Monaco",NA,2020-03-16,7
"Monaco",NA,2020-03-17,7
"Monaco",NA,2020-03-18,7
"Monaco",NA,2020-03-19,7
"Monaco",NA,2020-03-20,11
"Monaco",NA,2020-03-21,11
"Monaco",NA,2020-03-22,23
"Monaco",NA,2020-03-23,23
"Monaco",NA,2020-03-24,23
"Monaco",NA,2020-03-25,31
"Monaco",NA,2020-03-26,33
"Monaco",NA,2020-03-27,42
"Monaco",NA,2020-03-28,42
"Monaco",NA,2020-03-29,46
"Monaco",NA,2020-03-30,49
"Monaco",NA,2020-03-31,52
"Mongolia",NA,2020-01-22,0
"Mongolia",NA,2020-01-23,0
"Mongolia",NA,2020-01-24,0
"Mongolia",NA,2020-01-25,0
"Mongolia",NA,2020-01-26,0
"Mongolia",NA,2020-01-27,0
"Mongolia",NA,2020-01-28,0
"Mongolia",NA,2020-01-29,0
"Mongolia",NA,2020-01-30,0
"Mongolia",NA,2020-01-31,0
"Mongolia",NA,2020-02-01,0
"Mongolia",NA,2020-02-02,0
"Mongolia",NA,2020-02-03,0
"Mongolia",NA,2020-02-04,0
"Mongolia",NA,2020-02-05,0
"Mongolia",NA,2020-02-06,0
"Mongolia",NA,2020-02-07,0
"Mongolia",NA,2020-02-08,0
"Mongolia",NA,2020-02-09,0
"Mongolia",NA,2020-02-10,0
"Mongolia",NA,2020-02-11,0
"Mongolia",NA,2020-02-12,0
"Mongolia",NA,2020-02-13,0
"Mongolia",NA,2020-02-14,0
"Mongolia",NA,2020-02-15,0
"Mongolia",NA,2020-02-16,0
"Mongolia",NA,2020-02-17,0
"Mongolia",NA,2020-02-18,0
"Mongolia",NA,2020-02-19,0
"Mongolia",NA,2020-02-20,0
"Mongolia",NA,2020-02-21,0
"Mongolia",NA,2020-02-22,0
"Mongolia",NA,2020-02-23,0
"Mongolia",NA,2020-02-24,0
"Mongolia",NA,2020-02-25,0
"Mongolia",NA,2020-02-26,0
"Mongolia",NA,2020-02-27,0
"Mongolia",NA,2020-02-28,0
"Mongolia",NA,2020-02-29,0
"Mongolia",NA,2020-03-01,0
"Mongolia",NA,2020-03-02,0
"Mongolia",NA,2020-03-03,0
"Mongolia",NA,2020-03-04,0
"Mongolia",NA,2020-03-05,0
"Mongolia",NA,2020-03-06,0
"Mongolia",NA,2020-03-07,0
"Mongolia",NA,2020-03-08,0
"Mongolia",NA,2020-03-09,0
"Mongolia",NA,2020-03-10,1
"Mongolia",NA,2020-03-11,1
"Mongolia",NA,2020-03-12,1
"Mongolia",NA,2020-03-13,1
"Mongolia",NA,2020-03-14,1
"Mongolia",NA,2020-03-15,1
"Mongolia",NA,2020-03-16,1
"Mongolia",NA,2020-03-17,5
"Mongolia",NA,2020-03-18,6
"Mongolia",NA,2020-03-19,6
"Mongolia",NA,2020-03-20,6
"Mongolia",NA,2020-03-21,10
"Mongolia",NA,2020-03-22,10
"Mongolia",NA,2020-03-23,10
"Mongolia",NA,2020-03-24,10
"Mongolia",NA,2020-03-25,10
"Mongolia",NA,2020-03-26,11
"Mongolia",NA,2020-03-27,11
"Mongolia",NA,2020-03-28,12
"Mongolia",NA,2020-03-29,12
"Mongolia",NA,2020-03-30,12
"Mongolia",NA,2020-03-31,12
"Montenegro",NA,2020-01-22,0
"Montenegro",NA,2020-01-23,0
"Montenegro",NA,2020-01-24,0
"Montenegro",NA,2020-01-25,0
"Montenegro",NA,2020-01-26,0
"Montenegro",NA,2020-01-27,0
"Montenegro",NA,2020-01-28,0
"Montenegro",NA,2020-01-29,0
"Montenegro",NA,2020-01-30,0
"Montenegro",NA,2020-01-31,0
"Montenegro",NA,2020-02-01,0
"Montenegro",NA,2020-02-02,0
"Montenegro",NA,2020-02-03,0
"Montenegro",NA,2020-02-04,0
"Montenegro",NA,2020-02-05,0
"Montenegro",NA,2020-02-06,0
"Montenegro",NA,2020-02-07,0
"Montenegro",NA,2020-02-08,0
"Montenegro",NA,2020-02-09,0
"Montenegro",NA,2020-02-10,0
"Montenegro",NA,2020-02-11,0
"Montenegro",NA,2020-02-12,0
"Montenegro",NA,2020-02-13,0
"Montenegro",NA,2020-02-14,0
"Montenegro",NA,2020-02-15,0
"Montenegro",NA,2020-02-16,0
"Montenegro",NA,2020-02-17,0
"Montenegro",NA,2020-02-18,0
"Montenegro",NA,2020-02-19,0
"Montenegro",NA,2020-02-20,0
"Montenegro",NA,2020-02-21,0
"Montenegro",NA,2020-02-22,0
"Montenegro",NA,2020-02-23,0
"Montenegro",NA,2020-02-24,0
"Montenegro",NA,2020-02-25,0
"Montenegro",NA,2020-02-26,0
"Montenegro",NA,2020-02-27,0
"Montenegro",NA,2020-02-28,0
"Montenegro",NA,2020-02-29,0
"Montenegro",NA,2020-03-01,0
"Montenegro",NA,2020-03-02,0
"Montenegro",NA,2020-03-03,0
"Montenegro",NA,2020-03-04,0
"Montenegro",NA,2020-03-05,0
"Montenegro",NA,2020-03-06,0
"Montenegro",NA,2020-03-07,0
"Montenegro",NA,2020-03-08,0
"Montenegro",NA,2020-03-09,0
"Montenegro",NA,2020-03-10,0
"Montenegro",NA,2020-03-11,0
"Montenegro",NA,2020-03-12,0
"Montenegro",NA,2020-03-13,0
"Montenegro",NA,2020-03-14,0
"Montenegro",NA,2020-03-15,0
"Montenegro",NA,2020-03-16,0
"Montenegro",NA,2020-03-17,2
"Montenegro",NA,2020-03-18,2
"Montenegro",NA,2020-03-19,3
"Montenegro",NA,2020-03-20,14
"Montenegro",NA,2020-03-21,14
"Montenegro",NA,2020-03-22,21
"Montenegro",NA,2020-03-23,27
"Montenegro",NA,2020-03-24,47
"Montenegro",NA,2020-03-25,52
"Montenegro",NA,2020-03-26,69
"Montenegro",NA,2020-03-27,82
"Montenegro",NA,2020-03-28,84
"Montenegro",NA,2020-03-29,85
"Montenegro",NA,2020-03-30,91
"Montenegro",NA,2020-03-31,109
"Morocco",NA,2020-01-22,0
"Morocco",NA,2020-01-23,0
"Morocco",NA,2020-01-24,0
"Morocco",NA,2020-01-25,0
"Morocco",NA,2020-01-26,0
"Morocco",NA,2020-01-27,0
"Morocco",NA,2020-01-28,0
"Morocco",NA,2020-01-29,0
"Morocco",NA,2020-01-30,0
"Morocco",NA,2020-01-31,0
"Morocco",NA,2020-02-01,0
"Morocco",NA,2020-02-02,0
"Morocco",NA,2020-02-03,0
"Morocco",NA,2020-02-04,0
"Morocco",NA,2020-02-05,0
"Morocco",NA,2020-02-06,0
"Morocco",NA,2020-02-07,0
"Morocco",NA,2020-02-08,0
"Morocco",NA,2020-02-09,0
"Morocco",NA,2020-02-10,0
"Morocco",NA,2020-02-11,0
"Morocco",NA,2020-02-12,0
"Morocco",NA,2020-02-13,0
"Morocco",NA,2020-02-14,0
"Morocco",NA,2020-02-15,0
"Morocco",NA,2020-02-16,0
"Morocco",NA,2020-02-17,0
"Morocco",NA,2020-02-18,0
"Morocco",NA,2020-02-19,0
"Morocco",NA,2020-02-20,0
"Morocco",NA,2020-02-21,0
"Morocco",NA,2020-02-22,0
"Morocco",NA,2020-02-23,0
"Morocco",NA,2020-02-24,0
"Morocco",NA,2020-02-25,0
"Morocco",NA,2020-02-26,0
"Morocco",NA,2020-02-27,0
"Morocco",NA,2020-02-28,0
"Morocco",NA,2020-02-29,0
"Morocco",NA,2020-03-01,0
"Morocco",NA,2020-03-02,1
"Morocco",NA,2020-03-03,1
"Morocco",NA,2020-03-04,1
"Morocco",NA,2020-03-05,2
"Morocco",NA,2020-03-06,2
"Morocco",NA,2020-03-07,2
"Morocco",NA,2020-03-08,2
"Morocco",NA,2020-03-09,2
"Morocco",NA,2020-03-10,3
"Morocco",NA,2020-03-11,5
"Morocco",NA,2020-03-12,6
"Morocco",NA,2020-03-13,7
"Morocco",NA,2020-03-14,17
"Morocco",NA,2020-03-15,28
"Morocco",NA,2020-03-16,29
"Morocco",NA,2020-03-17,38
"Morocco",NA,2020-03-18,49
"Morocco",NA,2020-03-19,63
"Morocco",NA,2020-03-20,77
"Morocco",NA,2020-03-21,96
"Morocco",NA,2020-03-22,115
"Morocco",NA,2020-03-23,143
"Morocco",NA,2020-03-24,170
"Morocco",NA,2020-03-25,225
"Morocco",NA,2020-03-26,275
"Morocco",NA,2020-03-27,345
"Morocco",NA,2020-03-28,402
"Morocco",NA,2020-03-29,479
"Morocco",NA,2020-03-30,556
"Morocco",NA,2020-03-31,617
"Namibia",NA,2020-01-22,0
"Namibia",NA,2020-01-23,0
"Namibia",NA,2020-01-24,0
"Namibia",NA,2020-01-25,0
"Namibia",NA,2020-01-26,0
"Namibia",NA,2020-01-27,0
"Namibia",NA,2020-01-28,0
"Namibia",NA,2020-01-29,0
"Namibia",NA,2020-01-30,0
"Namibia",NA,2020-01-31,0
"Namibia",NA,2020-02-01,0
"Namibia",NA,2020-02-02,0
"Namibia",NA,2020-02-03,0
